transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-52DCC729EAEA467D88E302AE709C9FA6,2017-03-19,2017,Q1,3,March,CUST-3500FC8F26224AD6B5FF095B64E34E07,City Centre,Student,Membership,Student Membership,Student Monthly,Telephone,Direct Debit,No Campaign,1,34.05,0.05,34.05,1.7,32.35,12.47,19.88,True
TXN-4C47014270724F5BA7EB65DB11940606,2017-03-22,2017,Q1,3,March,CUST-BC95946811064E659024A2AE6F6557E9,City Centre,Corporate,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Corporate Wellness,1,44.91,0.1,44.91,4.49,40.42,23.4,17.02,False
TXN-6D5DA26BAE974EFDAF6746FAD0E5FF18,2017-03-22,2017,Q1,3,March,CUST-5581DD552D184FA6AC0503E2C110F2D2,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,47.93,0.0,47.93,0.0,47.93,15.86,32.07,True
TXN-BD1DB88302564B8C96B467D4DC4093F1,2017-03-22,2017,Q1,3,March,CUST-D48D688C41414782A7A458D154BB9B66,City Centre,Senior,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,No Campaign,1,32.24,0.0,32.24,0.0,32.24,8.53,23.71,False
TXN-5C7C6804B15F4017BC692628C6848F67,2017-03-23,2017,Q1,3,March,CUST-7B80D65734FD430C944AE53E96D26462,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,Referral Programme,1,34.96,0.1,34.96,3.5,31.46,12.53,18.93,True
TXN-0980BBFA977D4BCABAA780B196783A99,2017-03-24,2017,Q1,3,March,CUST-B202163A9FF7437E96A875DB8152DA9E,Riverside,General,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,,1,460.41,0.08,460.41,36.83,423.58,114.37,309.21,False
TXN-68D7AF37A64E4F6CAE90AB2B1324953F,2017-03-24,2017,Q1,3,March,CUST-EA867BB763984283BF9DC7F7C2641651,City Centre,Family,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,No Campaign,1,488.43,0.0,488.43,0.0,488.43,117.81,370.62,False
TXN-6A39DBE9A4164F37944EEDF79C28BDFC,2017-03-24,2017,Q1,3,March,CUST-9469B6FC786B46D28214777CFB5D6FE5,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Card,No Campaign,1,34.33,0.0,34.33,0.0,34.33,12.07,22.26,True
TXN-9CF48C3EDF224088B6E0B13F89CAE11C,2017-03-24,2017,Q1,3,March,CUST-C84565B294A541AB9265905917AE655F,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Card,No Campaign,1,68.18,0.0,68.18,0.0,68.18,22.81,45.37,True
TXN-3F050C1939AE4949B4C1A19E91BA5491,2017-03-25,2017,Q1,3,March,CUST-95D8C86A59C1472C82CC720A1C767C8C,Riverside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Card,No Campaign,1,372.65,0.0,372.65,0.0,372.65,146.73,225.92,False
TXN-635B25A0B3C547CEA311C9CDA5C18624,2017-03-26,2017,Q1,3,March,CUST-A00DB7D9B022464FBA403D6645A39C29,City Centre,Student,Group Class,Yoga Class,Not Applicable,Telephone,Cash,No Campaign,4,12.61,0.0,50.44,0.0,50.44,22.07,28.37,False
TXN-4577E489A6794985B1DAD129332D3FC4,2017-03-27,2017,Q1,3,March,CUST-CDB648CFB51842D88B33606A4131FD4E,Northside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,41.95,0.05,41.95,2.1,39.85,21.06,18.79,False
TXN-443934123A364A248FA5D8E9F3EC04CA,2017-03-29,2017,Q1,3,March,CUST-898AA286B6BB48D2800DCABA0CF971B3,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Direct Debit,No Campaign,1,48.34,0.0,48.34,0.0,48.34,15.86,32.48,True
TXN-5F27A549AFBC4B4E830471573D94A980,2017-03-29,2017,Q1,3,March,CUST-4AC05D86EFBB4A8C81E6CE51427BE716,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,No Campaign,1,70.19,0.0,70.19,0.0,70.19,23.88,46.31,False
TXN-16D39A94DB6B4624A014A6E5140306E4,2017-03-31,2017,Q1,3,March,CUST-F82CCC1D23AE43F4AC58884C533EE290,Riverside,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,,1,372.4,0.0,372.4,0.0,372.4,149.36,223.04,False
TXN-C5242CCEE39D4839B102393CD65EEA01,2017-03-31,2017,Q1,3,March,CUST-A8CB7DAF3A014823A2D4639B6DE51221,Riverside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,43.66,0.0,43.66,0.0,43.66,23.06,20.6,False
TXN-FF431ACEE2CB49CABCB243CB0AEDD371,2017-03-31,2017,Q1,3,March,CUST-2F014F47F3184DC784FAB903DFFFCF14,City Centre,Student,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,34.47,0.0,34.47,0.0,34.47,25.81,8.66,False
TXN-63B31B6E506249D68B0CDCC184B79657,2017-04-01,2017,Q2,4,April,CUST-EAA805A9E4434B04B99CB085D75A5E9C,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,No Campaign,1,474.52,0.0,474.52,0.0,474.52,111.85,362.67,False
TXN-6C4896678D2D43EA81CD96C962DB9966,2017-04-01,2017,Q2,4,April,CUST-1864C2E748054615B4034C573F5839C0,City Centre,General,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,No Campaign,1,386.29,0.0,386.29,0.0,386.29,148.41,237.88,False
TXN-8419ACAE3E4F474B80C6B790F9530059,2017-04-01,2017,Q2,4,April,CUST-41B4F92640744758B1063EFCA3560D79,City Centre,Family,Group Class,HIIT Class,Not Applicable,Front Desk,Card,No Campaign,1,15.81,0.0,15.81,0.0,15.81,11.23,4.58,False
TXN-354D398A9A724BFC90ED859B18C662FF,2017-04-02,2017,Q2,4,April,CUST-6F7CE8DA89A74760AB8D8EB861D0383B,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,47.46,0.0,47.46,0.0,47.46,15.47,31.99,True
TXN-1A3EEE9F9D82460F916DB249E14868DB,2017-04-03,2017,Q2,4,April,CUST-18028DC50FEB411495A1E5B415E6DC6A,City Centre,Student,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,45.67,0.0,45.67,0.0,45.67,24.1,21.57,False
TXN-3A7D33D8AEBF4A8C85F81DC32444EBAC,2017-04-03,2017,Q2,4,April,CUST-B1880BE11DA64A309864C6A6CCC0EEC8,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,45.96,0.0,45.96,0.0,45.96,15.11,30.85,True
TXN-7656EB75D6444479A170E5F01EF5B895,2017-04-03,2017,Q2,4,April,CUST-590D352CC7D2442DBB0B9B25C99B71B4,Riverside,Student,Membership,Student Membership,Student Monthly,Corporate Partner,Direct Debit,Referral Programme,1,33.82,0.08,33.82,2.71,31.11,12.0,19.11,True
TXN-B00935E7088746F0876B85DEF74F015B,2017-04-03,2017,Q2,4,April,CUST-EB69F4E345D14DC9A7242387EB525CD3,City Centre,Student,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,No Campaign,1,32.25,0.0,32.25,0.0,32.25,8.6,23.65,False
TXN-D28417AE8FFA49E88646FFCDA7A40FFD,2017-04-03,2017,Q2,4,April,CUST-FABBFBA28161453BBF6B1CD0108C0705,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,49.09,0.03,49.09,1.47,47.62,15.81,31.81,True
TXN-DFB5FA9A37054C219C6ABFB9AF8C9664,2017-04-03,2017,Q2,4,April,CUST-6113A9BF7F7E4B079186CCAF2E65A476,City Centre,Student,Membership,Student Membership,Student Monthly,Corporate Partner,Direct Debit,Referral Programme,1,34.21,0.1,34.21,3.42,30.79,12.02,18.77,True
TXN-9ACA19424EB94E2083429267C21D04F4,2017-04-04,2017,Q2,4,April,CUST-91DEC200E5AB47E99E60247F13A3D40E,City Centre,Young Professional,Merchandise,Gym Bag,Not Applicable,Front Desk,Card,No Campaign,1,29.61,0.0,29.61,0.0,29.61,22.07,7.54,False
TXN-E4F479F9603F41C5A119066FB1994DAB,2017-04-04,2017,Q2,4,April,CUST-5AACE3AC9B3942C6955E2B1D4DE07263,City Centre,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,388.35,0.0,388.35,0.0,388.35,153.93,234.42,False
TXN-0C5274D5595B4DC8925B24DBB7B17F4B,2017-04-05,2017,Q2,4,April,CUST-19AD7189D35447FCA377FB84DD42B8B0,City Centre,Student,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,45.79,0.05,45.79,2.29,43.5,23.56,19.94,False
TXN-445BBDB6B6EE493DA73EC5C8494DAA6F,2017-04-05,2017,Q2,4,April,CUST-F5680A8CA2944C358EA34A8797EC8EA7,City Centre,Senior,Group Class,Spin Class,Not Applicable,Website,Card,No Campaign,1,14.86,0.0,14.86,0.0,14.86,10.6,4.26,False
TXN-9E385F1CD38F4CF49A69BF79C61BC412,2017-04-06,2017,Q2,4,April,CUST-4F441D6DB070439E8D6D232694ED1001,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,2,44.99,0.0,89.98,0.0,89.98,41.91,48.07,False
TXN-21C4885E876846B1AB41B62D5BE465FC,2017-04-07,2017,Q2,4,April,CUST-4B1B42A1BD6242B1A748D6894829FB55,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Front Desk,Digital Wallet,Corporate Wellness,1,508.24,0.1,508.24,50.82,457.42,131.68,325.74,True
TXN-2C529EDD01DA4C53B0E07C7D14EFB45F,2017-04-07,2017,Q2,4,April,CUST-3B1B09BDA49540338C499C4895DCA4F8,Northside,Student,Membership,Student Membership,Student Monthly,Front Desk,Card,No Campaign,1,32.29,0.0,32.29,0.0,32.29,10.99,21.3,True
TXN-DEA4DB56F04C4748BE6C2AFC542296B9,2017-04-07,2017,Q2,4,April,CUST-3112586EF5804A15BDB4C7A94DB9EEE3,Riverside,Senior,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,Referral Programme,1,380.64,0.05,380.64,19.03,361.61,146.3,215.31,False
TXN-10DF25FF1942462882C2B27E36A79A90,2017-04-10,2017,Q2,4,April,CUST-93A10F41C0214D28AE3B25D37832815C,City Centre,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,Corporate Wellness,1,69.63,0.05,69.63,3.48,66.15,23.96,42.19,True
TXN-232F6C1A3E9F4AE284FAF61E9A9831CB,2017-04-11,2017,Q2,4,April,CUST-C45A32DEE16B43118D848455995C1AE8,Riverside,General,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Card,Referral Programme,1,47.67,0.1,47.67,4.77,42.9,15.09,27.81,True
TXN-BA3A424F7FF94BE1B2BB7D7D514568A5,2017-04-11,2017,Q2,4,April,CUST-0122405FF4A143A6941F8C6798FEB06E,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Corporate Partner,Direct Debit,No Campaign,1,66.18,0.0,66.18,0.0,66.18,22.27,43.91,True
TXN-180C20A839AA47B88DE0EB13F8616D77,2017-04-12,2017,Q2,4,April,CUST-121BAEAEDA7C45898665BDD6BD066E02,City Centre,Family,Merchandise,Gym Bag,Not Applicable,Front Desk,Card,No Campaign,1,30.2,0.05,30.2,1.51,28.69,23.03,5.66,False
TXN-8A46247681AF45B98145F2AC8B3EB57F,2017-04-13,2017,Q2,4,April,CUST-16ABB2D39A0F45AB90575258E4ADB0A4,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,43.23,0.05,43.23,2.16,41.07,22.39,18.68,False
TXN-BBD692D91A684E62A4F4C28ACB5AEE84,2017-04-13,2017,Q2,4,April,CUST-B4C2DF522B8D48CFACD0449A4D4CE156,City Centre,Family,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,No Campaign,1,473.32,0.03,473.32,14.2,459.12,110.82,348.3,False
TXN-C00419E1708648F1976600463B3B98EA,2017-04-13,2017,Q2,4,April,CUST-797B261E036244D0B91A8BDADD34EE60,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Digital Wallet,Corporate Wellness,1,512.37,0.08,512.37,40.99,471.38,125.92,345.46,False
TXN-DEFFB70E8686417F9C92DA31F5AF1ACF,2017-04-13,2017,Q2,4,April,CUST-594BCA575A6B4B168F8C54ED68BDC8A5,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,47.98,0.05,47.98,2.4,45.58,16.27,29.31,True
TXN-FDC02401852246DC813398A950BB1786,2017-04-13,2017,Q2,4,April,CUST-5E51719C66384C8BA801E0740D93806B,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,68.57,0.0,68.57,0.0,68.57,23.6,44.97,False
TXN-5357641D35654C258E927F4C0C7C2487,2017-04-14,2017,Q2,4,April,CUST-A5EC54404EFC45A9B45C61AA824D6BDC,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Website,Direct Debit,Corporate Wellness,1,499.76,0.08,499.76,39.98,459.78,129.09,330.69,True
TXN-5CA87C03E8424974B34828B61A2AB697,2017-04-17,2017,Q2,4,April,CUST-F780760C3CD54FCBB4F0CF7B2020722C,City Centre,General,Supplement,Energy Drink,Not Applicable,Mobile App,Card,No Campaign,1,3.8,0.0,3.8,0.0,3.8,3.65,0.15,False
TXN-97B95F6B4B7B4C718F80ACF992371B71,2017-04-17,2017,Q2,4,April,CUST-8F83A4691E5A4EA3BEEF42AB88445640,Riverside,General,Group Class,HIIT Class,Not Applicable,Website,Card,Referral Programme,2,15.49,0.08,30.98,2.48,28.5,16.16,12.34,False
TXN-CCB4809F0DA141FFB8A1656011F14746,2017-04-17,2017,Q2,4,April,CUST-670678D75C944BBFB3214C25C52AA5FF,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,44.5,0.0,44.5,0.0,44.5,23.51,20.99,False
TXN-7E5C5F628D0B4027A5219D7D77D9C5D9,2017-04-18,2017,Q2,4,April,CUST-F63B8FABA2F9466C9A6C5DFB6E3DCC3C,Northside,Student,Group Class,Spin Class,Not Applicable,Mobile App,Card,Referral Programme,1,14.11,0.08,14.11,1.13,12.98,9.68,3.3,False
TXN-FE839859569C4F86A8D04B8195E2BBCB,2017-04-18,2017,Q2,4,April,CUST-E0BDD995BD9740BAA6C8F481F3F6A328,City Centre,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,70.73,0.0,70.73,0.0,70.73,24.01,46.72,True
TXN-BB0D6E5A26E94FF18A9A722C9C44BEBE,2017-04-19,2017,Q2,4,April,CUST-A07751BF47DC4A639172DB2F713A895F,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Telephone,Direct Debit,No Campaign,1,64.45,0.0,64.45,0.0,64.45,21.51,42.94,True
TXN-C027EECCE520409A863D3DBD580016C7,2017-04-19,2017,Q2,4,April,CUST-659E6C0FD38048CB8CCA53E972E0BC5F,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,45.18,0.03,45.18,1.36,43.82,15.03,28.79,True
TXN-A2E02BCDDF6E46AE91A09272EDC60E30,2017-04-20,2017,Q2,4,April,CUST-B202163A9FF7437E96A875DB8152DA9E,Riverside,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,46.72,0.0,46.72,0.0,46.72,15.53,31.19,True
TXN-E3796A329DDA4C1FAAA80D89B5B9FE40,2017-04-20,2017,Q2,4,April,CUST-EC1157F6917C4A7A85B14E541C3A4733,City Centre,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,48.21,0.05,48.21,2.41,45.8,16.35,29.45,True
TXN-A0BEA36A9577499C8B7BC10BC5FDF514,2017-04-21,2017,Q2,4,April,CUST-06FD3ACF3CB44108A12A8BBE58671D9E,City Centre,Senior,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,No Campaign,2,12.72,0.0,25.44,0.0,25.44,14.02,11.42,False
TXN-0B1B8CB60B274691B05EB7DA434FB8C4,2017-04-22,2017,Q2,4,April,CUST-D4E40A336D6C447DA43E20032DE80C96,Riverside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,46.82,0.0,46.82,0.0,46.82,14.95,31.87,True
TXN-4B6B39A2F60C4B5FBD063643BFC218B1,2017-04-22,2017,Q2,4,April,CUST-AFB6FF2C95544081BE3CA9E482A6741C,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,47.02,0.0,47.02,0.0,47.02,15.57,31.45,True
TXN-135D5340020C4A50BE48F7F956401831,2017-04-23,2017,Q2,4,April,CUST-B6A245838B6747CB8FD9D5B9280443C4,City Centre,Young Professional,Merchandise,Gym Bag,Not Applicable,Front Desk,Cash,No Campaign,2,29.7,0.0,59.4,0.0,59.4,40.53,18.87,False
TXN-45BA8D409FB44AA7934A2CA7401A05D4,2017-04-23,2017,Q2,4,April,CUST-E49F0ABEE9744B28960DF185ADCCC792,City Centre,Senior,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,44.43,0.0,44.43,0.0,44.43,23.3,21.13,False
TXN-90DBB9A960274961BD58DDD67C937FA2,2017-04-23,2017,Q2,4,April,CUST-E857A24B308A467B80B6C43E0844CE8E,City Centre,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Corporate Wellness,1,69.25,0.08,69.25,5.54,63.71,23.91,39.8,True
TXN-D7BB6CE32C584C2EB7F23C6AB4CE3924,2017-04-23,2017,Q2,4,April,CUST-2165F8E4855C476F8F40122D75EE7030,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,Referral Programme,1,68.66,0.05,68.66,3.43,65.23,23.36,41.87,False
TXN-C1ABB17496EA4254A76CFA615AE07BC1,2017-04-24,2017,Q2,4,April,CUST-19E98B23331A4B938E21163CD53157BC,City Centre,Student,Group Class,HIIT Class,Not Applicable,Front Desk,Cash,No Campaign,1,15.86,0.0,15.86,0.0,15.86,11.24,4.62,False
TXN-D5DDC6C795344918AF4A461C69899F37,2017-04-24,2017,Q2,4,April,CUST-178AF3C8C2574F8CBE98F0595F0FFEC4,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Corporate Partner,Cash,No Campaign,1,32.62,0.0,32.62,0.0,32.62,8.67,23.95,False
TXN-5A5C4757FCD54553B3410727DCBC29D8,2017-04-25,2017,Q2,4,April,CUST-3A0DF408BEF24C2DA589F0F13D3CEB2C,City Centre,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,Referral Programme,1,380.79,0.08,380.79,30.46,350.33,150.19,200.14,False
TXN-C2403EBF31694D6D841BFF85B7EA03FD,2017-04-25,2017,Q2,4,April,CUST-831E746327DB4E99A835411C4537BF5A,City Centre,Corporate,Group Class,Spin Class,Not Applicable,Website,Digital Wallet,Referral Programme,1,15.0,0.08,15.0,1.2,13.8,10.64,3.16,False
TXN-DA5146C8A8114FA5B01DE28FB389ED5B,2017-04-25,2017,Q2,4,April,CUST-378791AA590B47E498DCEFF3642443A6,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Digital Wallet,No Campaign,1,43.5,0.0,43.5,0.0,43.5,22.11,21.39,False
TXN-A3AB9842B0EA4992B0DAB25F438F13EF,2017-04-27,2017,Q2,4,April,CUST-3A0DF408BEF24C2DA589F0F13D3CEB2C,Riverside,General,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,32.77,0.05,32.77,1.64,31.13,25.01,6.12,False
TXN-10810C5C77584761A0F7A8FE2504811C,2017-04-28,2017,Q2,4,April,CUST-52AFEC45353B41178023EBC6BF27CCFC,Northside,Student,Membership,Student Membership,Student Monthly,Front Desk,Card,No Campaign,1,31.87,0.0,31.87,0.0,31.87,10.88,20.99,True
TXN-9550FD9519FD4E10A831748C4CB4673C,2017-04-28,2017,Q2,4,April,CUST-C656938F0BA445A0BAFEF0AB7E84AD18,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,68.21,0.03,68.21,2.05,66.16,23.02,43.14,True
TXN-B776B94206C643D184E63F13E722B44C,2017-04-28,2017,Q2,4,April,CUST-8C2EA962EE2E43D0A60E326FDCFD3318,Northside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,2,42.5,0.05,85.0,4.25,80.75,37.45,43.3,False
TXN-6F983315AA1D493095268AB042E0966D,2017-04-29,2017,Q2,4,April,CUST-DA9D56226FD34E75866187867EF4D092,City Centre,Family,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,45.66,0.0,45.66,0.0,45.66,23.78,21.88,False
TXN-68AD87CA890E432085DA48E642FB371C,2017-04-30,2017,Q2,4,April,CUST-BDF60540C29547188D6D5C26340B3767,Northside,General,Group Class,HIIT Class,Not Applicable,Mobile App,Digital Wallet,Referral Programme,1,14.88,0.08,14.88,1.19,13.69,10.17,3.52,False
TXN-B0A489D655524668920AAFC3888B1BFE,2017-05-01,2017,Q2,5,May,CUST-BF52E570567642709C6B53013598BD33,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,43.58,0.0,43.58,0.0,43.58,22.7,20.88,False
TXN-20ECC762B08E4C59B3D449D190B810F6,2017-05-03,2017,Q2,5,May,CUST-FABBFBA28161453BBF6B1CD0108C0705,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Telephone,Direct Debit,No Campaign,1,68.78,0.0,68.78,0.0,68.78,23.99,44.79,True
TXN-C69BFF8075314D358A148266844FB17D,2017-05-03,2017,Q2,5,May,CUST-4F441D6DB070439E8D6D232694ED1001,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Card,No Campaign,1,48.14,0.05,48.14,2.41,45.73,15.64,30.09,True
TXN-4E5DDB0BB88A423BB406D32E495E331F,2017-05-04,2017,Q2,5,May,CUST-959000B6C66E4052B7F20D61B8DF612A,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,45.67,0.05,45.67,2.28,43.39,23.05,20.34,False
TXN-7542FE7401E14486B28EADC4393296E4,2017-05-04,2017,Q2,5,May,CUST-9B5A6E8AB2E843D98E804FE80F69B899,City Centre,General,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Bank Transfer,No Campaign,1,386.51,0.05,386.51,19.33,367.18,152.1,215.08,False
TXN-82CB54B4DE684C0BB014A1FCBFEF0604,2017-05-04,2017,Q2,5,May,CUST-24FE27B75EA54708871991BD71F1CA43,Riverside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,371.53,0.03,371.53,11.15,360.38,150.37,210.01,False
TXN-5C4847CC5B12485B93C7B75A8D8C90D5,2017-05-05,2017,Q2,5,May,CUST-6DF284977EAE4204B9452CB48B034F1C,Northside,Family,Personal Training,Single Personal Training Session,Not Applicable,Website,Direct Debit,Referral Programme,1,42.76,0.08,42.76,3.42,39.34,21.41,17.93,False
TXN-5D0B43AFAB384EF4973990EC2F2F8CCC,2017-05-05,2017,Q2,5,May,CUST-7F44CAC90B704A3F965FA4AF75F30A8B,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,Corporate Wellness,1,486.94,0.05,486.94,24.35,462.59,118.32,344.27,True
TXN-A281DC50F7B040A48CB6553809C1061C,2017-05-05,2017,Q2,5,May,CUST-E0D1127054F74823AEF94ED0E1C60D04,Riverside,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,No Campaign,1,32.87,0.0,32.87,0.0,32.87,11.47,21.4,True
TXN-F7EB5CB36BF8469BAE3D36053A5C7946,2017-05-05,2017,Q2,5,May,CUST-88B71DF7C8464C8A9DA0F8C3A2103234,City Centre,Student,Membership,Student Membership,Student Monthly,Telephone,Direct Debit,Referral Programme,1,34.42,0.05,34.42,1.72,32.7,12.44,20.26,True
TXN-971E83D590E94FA3A7F7A107C3274B7E,2017-05-06,2017,Q2,5,May,CUST-30D08294994043C084D3B86B114FFA8E,City Centre,Young Professional,Group Class,Yoga Class,Not Applicable,Telephone,Card,No Campaign,1,13.08,0.0,13.08,0.0,13.08,9.85,3.23,False
TXN-CCE78385FA234326959F92459971B77D,2017-05-07,2017,Q2,5,May,CUST-9BF2B5F1C9D24E208DFD02826C8DA408,City Centre,Senior,Merchandise,Gym Bag,Not Applicable,Website,Card,No Campaign,1,30.37,0.0,30.37,0.0,30.37,22.73,7.64,False
TXN-02B3E8C69E9B4DFAAD57098539FDAE71,2017-05-08,2017,Q2,5,May,CUST-C1ED28C43E74472C9029A5B4DAF1A8CE,City Centre,Corporate,Group Class,Spin Class,Not Applicable,Front Desk,Card,Corporate Wellness,1,15.08,0.08,15.08,1.21,13.87,10.59,3.28,False
